transaction_id,amount,currency,payment_method,bank,merchant_category,hour,day_of_week,device_type,network_type,customer_age_days,previous_transactions,previous_failed_transactions,previous_attempts,transaction_velocity,is_new_device,bank_latency_ms,gateway_latency_ms,bank_success_rate,gateway_success_rate,payment_status,failure_reason
txn_00037982,1322.63,INR,UPI,HDFC,FOOD,17,0,MOBILE,4G,207,25,5,0,3,1,133,185,0.9338,0.9517,0,
txn_00037983,8559.73,INR,CREDIT_CARD,SBI,TRAVEL,13,0,MOBILE,5G,162,9,3,0,2,1,456,72,0.8802,0.9318,0,
txn_00037984,16428.41,INR,CREDIT_CARD,SBI,TRAVEL,9,4,MOBILE,WIFI,284,21,8,1,2,0,342,107,0.8748,0.9547,1,BANK_DOWNTIME
txn_00037985,735.56,INR,CREDIT_CARD,ICICI,UTILITIES,8,4,TABLET,4G,356,28,1,0,2,0,406,164,0.6265,0.9705,0,
txn_00037986,476.66,INR,UPI,SBI,ENTERTAINMENT,21,1,MOBILE,5G,916,57,10,0,3,0,191,136,0.8818,0.9267,0,
txn_00037987,411.09,INR,CREDIT_CARD,HDFC,UTILITIES,5,2,MOBILE,4G,399,31,1,2,1,1,70,192,0.9299,0.9325,0,
txn_00037988,104.26,INR,CREDIT_CARD,HDFC,FOOD,8,5,MOBILE,5G,134,13,1,0,2,0,227,107,0.9406,0.9463,0,
txn_00037989,18111.3,INR,UPI,ICICI,TRAVEL,13,6,MOBILE,4G,155,10,1,1,1,0,328,101,0.9244,0.9424,0,
txn_00037990,667.0,INR,DEBIT_CARD,AXIS,ENTERTAINMENT,11,2,DESKTOP,5G,81,10,3,0,2,0,250,111,0.9179,0.9459,0,
txn_00037991,9321.9,INR,CREDIT_CARD,HDFC,HEALTHCARE,13,3,MOBILE,4G,248,17,3,1,4,0,165,101,0.939,0.9624,0,
txn_00037992,2273.42,INR,UPI,AXIS,ECOMMERCE,8,0,DESKTOP,4G,467,33,10,0,3,0,169,107,0.901,0.9625,0,
txn_00037993,6438.41,INR,NET_BANKING,HDFC,ECOMMERCE,9,5,MOBILE,4G,305,26,1,0,3,0,115,79,0.9527,0.9251,0,
txn_00037994,114.68,INR,UPI,AXIS,ENTERTAINMENT,19,4,MOBILE,4G,1053,77,17,0,1,0,215,168,0.9129,0.9437,0,
txn_00037995,410.19,INR,UPI,ICICI,FOOD,19,0,MOBILE,2G,684,44,4,0,2,1,743,589,0.9239,0.9499,1,GATEWAY_TIMEOUT
txn_00037996,639.31,INR,UPI,ICICI,UTILITIES,8,4,MOBILE,4G,93,9,0,0,5,0,201,164,0.9266,0.9632,0,
txn_00037997,4439.82,INR,UPI,HDFC,TRAVEL,18,0,MOBILE,5G,240,12,4,0,5,0,243,89,0.9353,0.9509,0,
txn_00037998,186.78,INR,DEBIT_CARD,SBI,FOOD,17,5,DESKTOP,5G,746,50,3,1,3,0,766,125,0.8752,0.9468,1,USER_AUTHENTICATION_ERROR
txn_00037999,283.17,INR,UPI,SBI,FOOD,18,1,MOBILE,WIFI,607,36,7,0,5,0,110,219,0.8976,0.9485,0,
txn_00038000,30872.35,INR,UPI,SBI,EDUCATION,14,3,MOBILE,5G,537,40,3,0,3,1,367,36,0.8752,0.9168,0,
txn_00038001,495.86,INR,CREDIT_CARD,HDFC,FOOD,11,5,MOBILE,5G,58,2,1,0,4,0,152,111,0.9342,0.9378,0,
txn_00038002,857.85,INR,UPI,SBI,ECOMMERCE,18,1,MOBILE,WIFI,42,5,1,1,6,1,384,184,0.8716,0.9618,0,
txn_00038003,22907.77,INR,UPI,HDFC,TRAVEL,12,0,MOBILE,5G,479,30,6,0,3,1,255,144,0.9459,0.9006,0,
txn_00038004,467.02,INR,UPI,SBI,FOOD,10,5,MOBILE,4G,508,32,0,0,3,1,348,103,0.8679,0.9428,0,
txn_00038005,793.18,INR,CREDIT_CARD,ICICI,UTILITIES,13,5,MOBILE,5G,426,28,8,0,4,0,170,104,0.9303,0.9768,0,
txn_00038006,1594.43,INR,UPI,AXIS,TRAVEL,19,2,MOBILE,4G,141,10,0,0,4,1,255,97,0.8985,0.9558,0,
txn_00038007,2166.77,INR,CREDIT_CARD,SBI,TRAVEL,14,1,MOBILE,4G,454,24,1,0,2,0,891,116,0.5837,0.9514,0,
txn_00038008,73.06,INR,DEBIT_CARD,HDFC,ECOMMERCE,11,6,MOBILE,4G,260,12,1,1,3,0,143,141,0.9689,0.946,0,
txn_00038009,320.82,INR,NET_BANKING,ICICI,FOOD,20,4,MOBILE,4G,99,9,1,1,3,0,392,109,0.921,0.9563,1,USER_AUTHENTICATION_ERROR
txn_00038010,875.46,INR,UPI,ICICI,UTILITIES,20,4,MOBILE,5G,394,31,7,1,2,0,461,235,0.9183,0.9736,0,
txn_00038011,65284.6,INR,UPI,SBI,TRAVEL,13,2,MOBILE,4G,823,53,11,0,4,0,572,127,0.8873,0.9622,0,
txn_00038012,111.57,INR,UPI,SBI,FOOD,12,2,MOBILE,4G,160,15,1,1,1,0,131,58,0.8782,0.9704,0,
txn_00038013,173.55,INR,CREDIT_CARD,SBI,ENTERTAINMENT,17,2,DESKTOP,4G,455,28,5,1,2,0,373,86,0.8852,0.9483,0,
txn_00038014,350.74,INR,DEBIT_CARD,SBI,ECOMMERCE,7,6,MOBILE,4G,307,19,6,0,5,0,111,78,0.8912,0.9602,0,
txn_00038015,1139.5,INR,NET_BANKING,AXIS,ECOMMERCE,18,1,MOBILE,5G,330,20,1,0,4,0,117,251,0.9049,0.897,0,
txn_00038016,57.98,INR,UPI,SBI,ENTERTAINMENT,19,3,TABLET,WIFI,27,2,0,0,2,1,155,150,0.8997,0.9377,0,
txn_00038017,244.19,INR,UPI,AXIS,ENTERTAINMENT,13,0,MOBILE,5G,378,18,4,0,4,0,563,217,0.9206,0.9278,0,
txn_00038018,1154.76,INR,UPI,HDFC,ECOMMERCE,9,3,DESKTOP,4G,580,39,8,1,2,0,200,111,0.9475,0.948,0,
txn_00038019,165.8,INR,UPI,SBI,FOOD,5,5,MOBILE,4G,475,35,5,0,5,0,53,94,0.8723,0.9635,0,
txn_00038020,23540.26,INR,UPI,HDFC,EDUCATION,17,6,MOBILE,4G,223,15,1,0,1,1,116,85,0.9295,0.953,0,
txn_00038021,349.13,INR,UPI,HDFC,FOOD,11,2,MOBILE,WIFI,255,20,4,0,1,1,244,121,0.9316,0.9536,1,GATEWAY_TIMEOUT
txn_00038022,840.85,INR,DEBIT_CARD,AXIS,ENTERTAINMENT,14,1,MOBILE,5G,373,27,7,0,1,1,269,138,0.9039,0.913,0,
txn_00038023,256.42,INR,DEBIT_CARD,SBI,ENTERTAINMENT,12,4,MOBILE,4G,66,3,0,4,3,0,295,113,0.8846,0.9512,0,
txn_00038024,245.21,INR,NET_BANKING,HDFC,FOOD,9,2,DESKTOP,5G,671,44,7,1,2,0,130,185,0.9418,0.9472,1,GATEWAY_TIMEOUT
txn_00038025,567.74,INR,DEBIT_CARD,ICICI,HEALTHCARE,15,0,MOBILE,WIFI,755,57,8,2,1,0,204,106,0.9347,0.9467,1,INSUFFICIENT_FUNDS
txn_00038026,3170.56,INR,UPI,ICICI,TRAVEL,14,1,MOBILE,4G,72,7,1,2,2,1,543,159,0.9511,0.9597,0,
txn_00038027,474.1,INR,UPI,HDFC,ECOMMERCE,17,0,MOBILE,5G,216,12,2,0,2,1,166,69,0.9166,0.9545,0,
txn_00038028,1484.48,INR,UPI,SBI,TRAVEL,10,6,MOBILE,WIFI,299,23,9,0,3,0,127,204,0.8864,0.8857,0,
txn_00038029,1068.19,INR,CREDIT_CARD,HDFC,ECOMMERCE,10,2,MOBILE,4G,86,9,1,0,3,1,304,133,0.9408,0.8812,1,GATEWAY_TIMEOUT
txn_00038030,231.48,INR,DEBIT_CARD,SBI,FOOD,20,5,MOBILE,WIFI,275,15,1,0,3,0,606,55,0.8903,0.933,0,
txn_00038031,134.94,INR,DEBIT_CARD,ICICI,FOOD,18,4,MOBILE,4G,265,18,3,1,3,0,293,566,0.9316,0.6976,1,BANK_DOWNTIME
txn_00038032,519.12,INR,DEBIT_CARD,HDFC,FOOD,19,1,DESKTOP,5G,751,53,4,0,3,0,146,182,0.9431,0.8876,0,
txn_00038033,2297.99,INR,UPI,SBI,ENTERTAINMENT,8,3,MOBILE,WIFI,788,53,2,1,4,0,297,49,0.8685,0.9734,0,
txn_00038034,1921.62,INR,UPI,ICICI,ECOMMERCE,10,3,MOBILE,4G,121,8,2,0,3,0,220,138,0.9339,0.9263,0,
txn_00038035,2355.92,INR,UPI,HDFC,UTILITIES,16,4,MOBILE,4G,1081,74,19,0,3,1,119,125,0.9557,0.9599,0,
txn_00038036,684.7,INR,CREDIT_CARD,HDFC,ENTERTAINMENT,20,6,MOBILE,WIFI,72,6,1,0,4,0,321,202,0.9421,0.9394,0,
txn_00038037,1874.76,INR,UPI,HDFC,UTILITIES,21,1,MOBILE,4G,499,31,3,0,2,0,213,124,0.9429,0.9329,0,
txn_00038038,356.74,INR,UPI,HDFC,FOOD,20,3,MOBILE,4G,43,3,1,2,2,1,331,168,0.9293,0.9228,0,
txn_00038039,4630.8,INR,UPI,HDFC,ECOMMERCE,6,1,MOBILE,4G,174,3,1,0,2,1,102,111,0.9626,0.9748,0,
txn_00038040,3020.52,INR,UPI,HDFC,TRAVEL,20,5,MOBILE,4G,132,11,2,0,3,1,180,173,0.9347,0.968,0,
txn_00038041,2038.02,INR,UPI,HDFC,ECOMMERCE,21,5,DESKTOP,4G,560,32,5,1,7,0,50,168,0.9408,0.97,0,
txn_00038042,205.99,INR,UPI,SBI,UTILITIES,7,5,DESKTOP,4G,410,31,1,1,2,0,499,123,0.8734,0.9561,0,
txn_00038043,1460.43,INR,DEBIT_CARD,ICICI,ECOMMERCE,13,5,MOBILE,5G,566,35,4,2,2,1,145,180,0.922,0.8946,0,
txn_00038044,791.95,INR,UPI,SBI,TRAVEL,15,0,MOBILE,4G,514,41,5,0,3,0,154,180,0.8681,0.9624,0,
txn_00038045,1957.28,INR,UPI,HDFC,UTILITIES,10,2,MOBILE,4G,363,22,6,1,3,0,110,180,0.9443,0.9428,0,
txn_00038046,973.3,INR,CREDIT_CARD,SBI,ECOMMERCE,15,2,MOBILE,4G,558,34,3,1,3,1,120,115,0.8953,0.8983,0,
txn_00038047,87.07,INR,UPI,SBI,FOOD,20,5,DESKTOP,4G,10,1,0,0,2,1,657,86,0.8808,0.9605,0,
txn_00038048,664.17,INR,NET_BANKING,ICICI,ECOMMERCE,20,6,MOBILE,5G,286,15,1,0,3,0,1210,133,0.6807,0.9391,1,BANK_DOWNTIME
txn_00038049,443.83,INR,CREDIT_CARD,AXIS,FOOD,21,3,MOBILE,4G,240,22,3,0,3,1,268,49,0.9106,0.9549,0,
txn_00038050,860.73,INR,NET_BANKING,ICICI,UTILITIES,14,6,TABLET,5G,132,10,0,1,2,1,234,175,0.7056,0.9549,0,
txn_00038051,142.79,INR,UPI,SBI,ENTERTAINMENT,13,4,MOBILE,WIFI,144,10,4,1,2,1,300,66,0.8701,0.9667,1,INSUFFICIENT_FUNDS
txn_00038052,18554.52,INR,CREDIT_CARD,HDFC,EDUCATION,18,3,TABLET,5G,487,43,12,0,1,0,157,61,0.9413,0.9397,0,
txn_00038053,3946.29,INR,UPI,SBI,TRAVEL,13,4,MOBILE,5G,84,5,0,0,2,1,417,77,0.887,0.9774,0,
txn_00038054,114.62,INR,UPI,HDFC,FOOD,6,5,MOBILE,4G,315,24,2,0,4,0,152,234,0.9538,0.9269,1,NETWORK_DROP
txn_00038055,378.23,INR,UPI,HDFC,UTILITIES,18,2,MOBILE,WIFI,65,5,1,1,3,1,39,136,0.9351,0.9734,0,
txn_00038056,405.86,INR,UPI,SBI,ECOMMERCE,11,6,MOBILE,3G,78,3,1,0,3,0,275,219,0.8917,0.9728,0,
txn_00038057,1741.34,INR,DEBIT_CARD,ICICI,ECOMMERCE,7,4,MOBILE,4G,357,28,7,4,1,0,150,206,0.9303,0.9192,1,USER_AUTHENTICATION_ERROR
txn_00038058,2476.2,INR,UPI,ICICI,ECOMMERCE,4,3,MOBILE,5G,469,34,6,0,2,1,413,67,0.9401,0.9656,0,
txn_00038059,349.16,INR,DEBIT_CARD,SBI,UTILITIES,21,1,MOBILE,5G,392,33,3,0,4,0,235,77,0.8789,0.9486,0,
txn_00038060,1547.08,INR,UPI,ICICI,ECOMMERCE,10,2,MOBILE,5G,460,28,3,1,1,0,96,46,0.9362,0.9562,1,NETWORK_DROP
txn_00038061,6987.18,INR,DEBIT_CARD,SBI,HEALTHCARE,13,4,MOBILE,WIFI,193,15,1,0,2,0,191,136,0.8777,0.8882,1,INSUFFICIENT_FUNDS
txn_00038062,1196.83,INR,UPI,HDFC,ECOMMERCE,22,6,MOBILE,5G,327,24,6,0,4,0,130,216,0.9435,0.9663,0,
txn_00038063,466.47,INR,UPI,SBI,UTILITIES,14,4,MOBILE,5G,723,45,11,1,2,0,141,250,0.8801,0.9299,0,
txn_00038064,101207.74,INR,UPI,SBI,EDUCATION,8,4,DESKTOP,5G,208,18,4,0,2,0,314,274,0.8794,0.8985,0,
txn_00038065,498.96,INR,UPI,HDFC,FOOD,16,2,MOBILE,4G,374,20,5,0,2,1,161,92,0.9421,0.9374,0,
txn_00038066,446.98,INR,UPI,SBI,ECOMMERCE,8,6,MOBILE,WIFI,182,10,4,0,1,0,350,128,0.8924,0.9549,0,
txn_00038067,750.0,INR,CREDIT_CARD,AXIS,ECOMMERCE,8,4,TABLET,WIFI,1140,78,4,1,3,0,155,83,0.9151,0.9559,0,
txn_00038068,651.2,INR,UPI,SBI,ECOMMERCE,20,5,MOBILE,4G,445,32,4,0,2,0,131,44,0.8779,0.9716,0,
txn_00038069,336.98,INR,CREDIT_CARD,HDFC,FOOD,11,0,MOBILE,4G,102,5,1,0,4,0,155,265,0.9445,0.9386,0,
txn_00038070,960.96,INR,CREDIT_CARD,HDFC,ECOMMERCE,18,5,MOBILE,4G,212,10,1,0,2,1,180,49,0.9397,0.9636,1,USER_AUTHENTICATION_ERROR
txn_00038071,3535.76,INR,UPI,HDFC,HEALTHCARE,15,2,MOBILE,4G,344,30,2,0,2,0,114,184,0.9442,0.9277,0,
txn_00038072,757.42,INR,UPI,ICICI,ECOMMERCE,10,6,MOBILE,4G,281,18,1,0,2,0,372,206,0.9401,0.9274,0,
txn_00038073,164.94,INR,UPI,SBI,FOOD,15,1,DESKTOP,4G,723,47,11,0,3,0,173,186,0.8786,0.9472,0,
txn_00038074,1804.82,INR,CREDIT_CARD,ICICI,TRAVEL,7,0,MOBILE,4G,196,9,1,0,3,0,103,92,0.9383,0.9531,0,
txn_00038075,620.54,INR,CREDIT_CARD,AXIS,ECOMMERCE,12,2,TABLET,5G,80,8,2,0,2,0,203,198,0.8918,0.9442,0,
txn_00038076,234.59,INR,UPI,AXIS,FOOD,15,2,MOBILE,WIFI,420,34,4,0,2,0,176,248,0.8973,0.9616,0,
txn_00038077,2284.35,INR,DEBIT_CARD,HDFC,ECOMMERCE,10,6,MOBILE,4G,259,14,2,0,3,0,58,156,0.9395,0.9292,0,
txn_00038078,18722.86,INR,UPI,HDFC,ECOMMERCE,18,4,MOBILE,4G,147,9,1,0,6,0,202,96,0.9302,0.9498,0,
txn_00038079,2841.19,INR,CREDIT_CARD,ICICI,ECOMMERCE,7,5,MOBILE,4G,162,7,0,0,2,0,202,120,0.9264,0.9613,0,
txn_00038080,259.02,INR,DEBIT_CARD,SBI,FOOD,14,1,MOBILE,5G,273,18,3,1,2,0,533,357,0.8958,0.9316,1,USER_AUTHENTICATION_ERROR
txn_00038081,5959.09,INR,NET_BANKING,SBI,ECOMMERCE,18,6,DESKTOP,3G,233,17,0,0,2,1,365,212,0.8776,0.9621,0,
txn_00038082,2901.23,INR,UPI,ICICI,HEALTHCARE,13,6,DESKTOP,4G,116,9,3,2,2,0,159,127,0.9377,0.9704,0,
txn_00038083,1517.19,INR,UPI,ICICI,ECOMMERCE,20,6,MOBILE,4G,907,55,4,0,9,0,158,99,0.9115,0.9366,0,
txn_00038084,4939.42,INR,CREDIT_CARD,SBI,ECOMMERCE,17,1,MOBILE,4G,97,3,0,0,3,0,336,115,0.8826,0.9545,0,
txn_00038085,462.74,INR,UPI,AXIS,FOOD,22,2,MOBILE,5G,237,12,2,2,1,1,135,373,0.9055,0.8819,0,
txn_00038086,110.95,INR,UPI,ICICI,FOOD,11,6,MOBILE,5G,608,36,7,0,1,0,339,71,0.9144,0.9525,0,
txn_00038087,438.45,INR,DEBIT_CARD,SBI,UTILITIES,21,2,MOBILE,4G,270,24,2,1,2,1,84,108,0.8807,0.9358,0,
txn_00038088,5024.41,INR,UPI,HDFC,ECOMMERCE,17,0,MOBILE,5G,907,62,5,0,3,0,127,126,0.9397,0.9479,1,INSUFFICIENT_FUNDS
txn_00038089,2472.63,INR,DEBIT_CARD,SBI,TRAVEL,19,6,MOBILE,4G,360,28,5,0,2,0,163,337,0.8743,0.9283,0,
txn_00038090,12320.29,INR,UPI,HDFC,ECOMMERCE,21,1,MOBILE,4G,327,20,3,1,4,0,208,268,0.9343,0.9803,0,
txn_00038091,1134.15,INR,UPI,AXIS,ENTERTAINMENT,16,0,MOBILE,4G,117,4,0,4,2,1,212,57,0.903,0.922,0,
txn_00038092,891.04,INR,UPI,HDFC,ENTERTAINMENT,20,2,DESKTOP,5G,57,2,0,3,2,1,47,276,0.9505,0.9389,0,
txn_00038093,1226.73,INR,DEBIT_CARD,AXIS,ECOMMERCE,15,4,MOBILE,5G,1111,67,8,0,5,0,218,173,0.9186,0.9224,0,
txn_00038094,1163.53,INR,DEBIT_CARD,SBI,ECOMMERCE,17,4,DESKTOP,4G,284,23,4,0,2,0,115,233,0.8774,0.9398,0,
txn_00038095,626.15,INR,NET_BANKING,SBI,FOOD,13,1,MOBILE,4G,55,1,0,0,4,0,156,141,0.8879,0.9071,0,
txn_00038096,868.08,INR,UPI,HDFC,UTILITIES,9,3,DESKTOP,4G,555,55,21,0,2,0,140,127,0.9422,0.9548,0,
txn_00038097,202.18,INR,UPI,ICICI,UTILITIES,16,4,MOBILE,5G,137,6,1,0,3,0,280,98,0.9388,0.9796,0,
txn_00038098,213.64,INR,UPI,HDFC,TRAVEL,22,4,MOBILE,4G,751,44,4,0,2,1,311,48,0.9398,0.9672,1,BANK_DOWNTIME
txn_00038099,100.43,INR,UPI,SBI,HEALTHCARE,19,5,MOBILE,3G,178,10,2,0,2,1,279,383,0.8763,0.9644,0,
txn_00038100,732.01,INR,UPI,ICICI,UTILITIES,19,3,MOBILE,5G,304,16,1,1,3,0,281,164,0.9272,0.9376,0,
txn_00038101,3407.83,INR,UPI,SBI,HEALTHCARE,17,3,MOBILE,5G,613,40,2,3,2,0,344,144,0.8746,0.9375,1,INSUFFICIENT_FUNDS
txn_00038102,184.48,INR,DEBIT_CARD,HDFC,UTILITIES,12,0,MOBILE,4G,316,21,1,0,1,1,211,51,0.938,0.9651,0,
txn_00038103,3372.6,INR,UPI,SBI,EDUCATION,9,6,DESKTOP,5G,33,1,0,0,1,0,290,301,0.8799,0.8755,1,BANK_DOWNTIME
txn_00038104,147.07,INR,DEBIT_CARD,AXIS,UTILITIES,10,6,MOBILE,4G,1008,85,16,0,3,0,160,122,0.9101,0.9537,0,
txn_00038105,1698.12,INR,CREDIT_CARD,HDFC,ECOMMERCE,0,3,MOBILE,4G,362,20,3,0,4,0,1196,163,0.7526,0.9257,0,
txn_00038106,1292.66,INR,CREDIT_CARD,ICICI,HEALTHCARE,18,5,MOBILE,5G,110,10,2,0,3,0,86,153,0.9313,0.9634,0,
txn_00038107,2429.82,INR,UPI,SBI,ECOMMERCE,19,4,DESKTOP,4G,721,44,7,0,2,0,131,140,0.8706,0.9474,0,
txn_00038108,1197.76,INR,UPI,SBI,FOOD,11,1,MOBILE,5G,1155,73,32,0,1,0,148,168,0.8916,0.9728,0,
txn_00038109,222.46,INR,UPI,HDFC,FOOD,8,1,MOBILE,3G,25,2,0,0,2,0,350,155,0.9591,0.9609,0,
txn_00038110,450.6,INR,NET_BANKING,HDFC,FOOD,12,0,DESKTOP,5G,391,26,0,0,2,0,117,180,0.945,0.9306,1,GATEWAY_TIMEOUT
txn_00038111,103.6,INR,UPI,HDFC,FOOD,11,4,MOBILE,4G,156,12,1,2,4,1,217,96,0.9391,0.944,0,
txn_00038112,1443.3,INR,UPI,ICICI,TRAVEL,14,2,MOBILE,WIFI,172,9,1,0,1,1,90,320,0.9397,0.9479,0,
txn_00038113,345.22,INR,UPI,ICICI,FOOD,11,6,DESKTOP,5G,136,11,1,0,1,1,139,96,0.934,0.9398,0,
txn_00038114,271.72,INR,UPI,SBI,FOOD,12,6,MOBILE,5G,153,10,1,0,1,0,265,119,0.8656,0.9525,0,
txn_00038115,1086.99,INR,DEBIT_CARD,AXIS,UTILITIES,21,5,MOBILE,4G,1137,68,9,0,2,0,150,171,0.9041,0.952,0,
txn_00038116,319.65,INR,DEBIT_CARD,HDFC,ENTERTAINMENT,12,4,TABLET,4G,463,23,0,0,3,0,253,262,0.9475,0.9566,1,USER_AUTHENTICATION_ERROR
txn_00038117,2577.58,INR,UPI,ICICI,TRAVEL,19,6,TABLET,WIFI,704,45,3,0,2,0,215,160,0.9167,0.94,1,GATEWAY_TIMEOUT
txn_00038118,5319.19,INR,UPI,SBI,ECOMMERCE,17,5,MOBILE,5G,110,5,0,0,3,0,551,181,0.8764,0.8915,0,
txn_00038119,810.46,INR,DEBIT_CARD,HDFC,ECOMMERCE,12,2,MOBILE,2G,453,26,4,3,2,0,475,460,0.95,0.9521,1,GATEWAY_TIMEOUT
txn_00038120,655.73,INR,UPI,HDFC,UTILITIES,20,1,MOBILE,5G,483,35,2,0,4,0,144,183,0.928,0.9584,0,
txn_00038121,8744.58,INR,UPI,HDFC,EDUCATION,16,0,MOBILE,WIFI,63,4,0,2,3,0,247,169,0.9161,0.9274,0,
txn_00038122,1001.7,INR,CREDIT_CARD,AXIS,UTILITIES,0,3,DESKTOP,4G,417,33,6,0,2,0,107,45,0.9048,0.9289,0,
txn_00038123,541.48,INR,UPI,HDFC,ECOMMERCE,7,3,MOBILE,4G,740,40,5,0,5,0,75,181,0.9375,0.9501,0,
txn_00038124,6952.0,INR,DEBIT_CARD,ICICI,TRAVEL,19,1,MOBILE,5G,247,17,0,0,5,0,149,73,0.9298,0.9424,1,NETWORK_DROP
txn_00038125,209.93,INR,UPI,HDFC,FOOD,13,6,MOBILE,5G,375,23,5,0,3,0,368,198,0.9349,0.9465,0,
txn_00038126,2992.94,INR,UPI,HDFC,ECOMMERCE,13,4,MOBILE,4G,89,1,0,0,4,1,109,450,0.9339,0.9283,0,
txn_00038127,1361.36,INR,UPI,HDFC,HEALTHCARE,9,1,MOBILE,4G,212,11,1,0,3,0,308,111,0.9488,0.9513,0,
txn_00038128,1392.98,INR,CREDIT_CARD,SBI,ECOMMERCE,9,5,MOBILE,WIFI,218,15,2,0,3,0,121,357,0.8509,0.8999,0,
txn_00038129,2553.09,INR,UPI,HDFC,ECOMMERCE,19,3,DESKTOP,4G,184,13,2,0,3,0,201,374,0.9623,0.9609,0,
txn_00038130,7998.97,INR,CREDIT_CARD,SBI,ECOMMERCE,20,5,MOBILE,4G,158,9,2,0,2,1,205,237,0.8644,0.9534,0,
txn_00038131,7643.07,INR,DEBIT_CARD,HDFC,ECOMMERCE,16,2,MOBILE,4G,338,20,2,0,3,0,285,152,0.9411,0.9277,0,
txn_00038132,698.64,INR,NET_BANKING,HDFC,ENTERTAINMENT,11,0,DESKTOP,4G,593,39,7,0,2,1,115,57,0.9415,0.9476,0,
txn_00038133,3514.48,INR,UPI,SBI,ECOMMERCE,21,6,MOBILE,3G,222,16,0,0,2,1,892,182,0.5115,0.9741,1,GATEWAY_TIMEOUT
txn_00038134,20365.88,INR,UPI,ICICI,EDUCATION,17,5,DESKTOP,5G,49,1,0,0,2,1,354,67,0.9303,0.9469,0,
txn_00038135,1071.87,INR,UPI,HDFC,ECOMMERCE,19,1,DESKTOP,5G,124,8,1,0,3,0,181,248,0.9442,0.8761,0,
txn_00038136,645.41,INR,DEBIT_CARD,SBI,ENTERTAINMENT,0,5,MOBILE,5G,450,31,6,0,4,0,135,120,0.8754,0.9406,0,
txn_00038137,1291.76,INR,NET_BANKING,ICICI,UTILITIES,14,5,MOBILE,5G,711,54,4,0,6,0,352,110,0.9401,0.9517,0,
txn_00038138,4555.74,INR,UPI,SBI,TRAVEL,20,5,MOBILE,5G,735,53,10,2,1,1,214,93,0.885,0.959,0,
txn_00038139,249.35,INR,CREDIT_CARD,SBI,HEALTHCARE,12,1,MOBILE,5G,118,5,0,0,3,0,166,137,0.8772,0.9371,0,
txn_00038140,391.14,INR,DEBIT_CARD,ICICI,FOOD,18,1,DESKTOP,4G,328,21,4,2,1,0,127,92,0.9209,0.942,0,
txn_00038141,2001.16,INR,CREDIT_CARD,SBI,ENTERTAINMENT,17,3,MOBILE,4G,526,39,3,1,1,1,299,206,0.8804,0.8777,0,
txn_00038142,74003.92,INR,UPI,SBI,EDUCATION,9,5,DESKTOP,4G,39,2,0,1,4,1,201,58,0.8705,0.9607,1,INSUFFICIENT_FUNDS
txn_00038143,849.9,INR,UPI,SBI,ECOMMERCE,19,3,MOBILE,4G,171,13,0,0,2,1,121,104,0.8991,0.9561,0,
txn_00038144,519.23,INR,UPI,HDFC,UTILITIES,8,3,MOBILE,3G,371,25,5,0,2,0,223,283,0.9516,0.936,1,NETWORK_DROP
txn_00038145,572.66,INR,UPI,HDFC,FOOD,18,3,DESKTOP,5G,478,32,4,0,3,0,431,294,0.9448,0.9594,0,
txn_00038146,1161.26,INR,UPI,SBI,FOOD,23,6,TABLET,4G,485,42,7,1,4,0,469,112,0.8644,0.9701,0,
txn_00038147,643.97,INR,UPI,SBI,FOOD,22,6,MOBILE,4G,581,37,2,0,2,0,543,144,0.865,0.9362,0,
txn_00038148,684.95,INR,UPI,HDFC,ECOMMERCE,19,6,MOBILE,4G,168,9,2,0,3,0,101,144,0.9467,0.9461,0,
txn_00038149,289.57,INR,UPI,HDFC,ENTERTAINMENT,15,2,MOBILE,4G,393,20,2,0,1,1,102,59,0.9316,0.9508,0,
txn_00038150,810.07,INR,UPI,AXIS,FOOD,18,0,MOBILE,4G,97,3,1,0,5,0,169,201,0.9149,0.8815,0,
txn_00038151,1014.22,INR,CREDIT_CARD,HDFC,UTILITIES,18,6,DESKTOP,4G,191,13,7,0,2,1,201,114,0.9431,0.9372,0,
txn_00038152,1547.6,INR,UPI,HDFC,ECOMMERCE,0,0,DESKTOP,4G,238,13,0,0,3,1,201,160,0.9326,0.9615,0,
txn_00038153,1007.58,INR,NET_BANKING,HDFC,ECOMMERCE,8,6,MOBILE,4G,916,58,2,0,1,0,266,120,0.927,0.9402,0,
txn_00038154,192.96,INR,DEBIT_CARD,HDFC,ECOMMERCE,16,3,DESKTOP,4G,143,14,1,0,5,0,171,67,0.9366,0.9503,0,
txn_00038155,1071.42,INR,NET_BANKING,AXIS,UTILITIES,0,4,TABLET,WIFI,126,10,0,0,4,0,110,190,0.9062,0.9561,0,
txn_00038156,3995.65,INR,UPI,ICICI,EDUCATION,21,0,MOBILE,4G,189,8,1,0,5,0,169,165,0.9379,0.9388,0,
txn_00038157,2066.94,INR,UPI,SBI,ECOMMERCE,14,6,MOBILE,5G,1188,71,7,2,5,0,382,261,0.8732,0.8878,1,GATEWAY_TIMEOUT
txn_00038158,179.11,INR,UPI,ICICI,FOOD,10,1,MOBILE,5G,389,24,7,0,3,0,103,50,0.9279,0.9501,0,
txn_00038159,453.04,INR,CREDIT_CARD,AXIS,FOOD,13,6,MOBILE,5G,782,51,11,0,3,1,902,127,0.5789,0.9403,1,NETWORK_DROP
